Feature Combination,Number of Features,n_estimators,R2 Validation,MSE Validation,MAE Validation,Validation R2 CI Lower,Validation R2 CI Upper,Validation MSE CI Lower,Validation MSE CI Upper,Validation MAE CI Lower,Validation MAE CI Upper,Train R2,Train MSE,Train MAE,Train R2 CI Lower,Train R2 CI Upper,Train MSE CI Lower,Train MSE CI Upper,Train MAE CI Lower,Train MAE CI Upper
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'tin(II) octoate']",5,1,0.2867193355833665,500.3418403960777,17.457329674733344,0.14530913087103492,0.42812954029569805,413.26570973204116,587.4179710601143,16.06486762730108,18.84979172216561,0.3213509550632175,497.2130421162632,17.27678663194228,0.2690651142951525,0.37363679583128245,459.44479204029346,534.9812921922329,16.421661885056793,18.131911378827766
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'tin(II) octoate']",5,10,0.28915288131283956,499.111896135149,17.003021335616687,0.1381932190014574,0.4401125436242217,401.8642733729598,596.3595188973381,15.301665856040703,18.70437681519267,0.32696714754832373,493.14012903277063,17.083897895545608,0.27760263269449564,0.3763316624021518,457.26719635768166,529.0130617078596,16.25890929835372,17.908886492737494
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'tin(II) octoate']",5,50,0.2974397718960395,493.09293780988656,16.96787251357798,0.151630450809877,0.44324909298220194,400.5004775400614,585.6853980797117,15.362183925365459,18.573561101790503,0.3242300526120151,495.12081483544546,17.160043307217183,0.27569591853566533,0.37276418668836486,460.05856563397197,530.183064036919,16.343206296092156,17.97688031834221
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'tin(II) octoate']",5,100,0.29396103504787485,495.312762960173,16.917078612492443,0.14237361741400673,0.445548452681743,398.21483983937463,592.4106860809713,15.149037753638414,18.68511947134647,0.3275282263993304,492.6837510898498,17.08984319171957,0.2846006003402164,0.37045585245844437,461.9823292696778,523.3851729100218,16.3803007387801,17.79938564465904
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'tin(II) octoate']",5,200,0.2956149034838679,494.12379763128195,16.991391539576874,0.14921189595231077,0.442017911015425,400.87852901269986,587.3690662498641,15.302247275237729,18.68053580391602,0.32414816144296965,495.1302554772583,17.14795129917868,0.27959715736849633,0.368699165517443,463.46144037021656,526.7990705843,16.41172571502153,17.88417688333583
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'tin(II) octoate']",5,300,0.29592738880558145,493.93613520343536,17.00281117915646,0.14866466752929433,0.4431901100818686,399.9490309062999,587.9232395005708,15.361585040729302,18.644037317583617,0.32319765356529606,495.84076336858107,17.185288088170513,0.276476969127375,0.3699183380032171,462.41135725374977,529.2701694834124,16.42099819061383,17.949577985727196
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'tin(II) octoate']",5,400,0.2946864267420656,495.1460187942368,17.06298068561784,0.14787813262249702,0.4414947208616341,400.4209555369518,589.8710820515217,15.392588456205095,18.73337291503059,0.32726671902161236,492.96044071754505,17.126189648802672,0.27992965457250896,0.37460378347071577,458.33154925717474,527.5893321779154,16.32161292656479,17.930766371040555
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'tin(II) octoate']",5,500,0.2949133696604417,495.06782684024,16.97181573661895,0.14865798565469304,0.44116875366619035,400.0206403985248,590.1150132819553,15.202302835815743,18.741328637422157,0.3294557199163949,491.3198648279289,17.089286734639778,0.28261496828239335,0.3762964715503964,457.2738444366209,525.3658852192369,16.307711358867486,17.87086211041207
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'tin(II) octoate']",5,600,0.29265329854769656,496.8640299086725,17.01221343785209,0.14680006469115905,0.4385065324042341,401.427019729967,592.3010400873779,15.221571967559537,18.802854908144642,0.3305063404755615,490.5657674656115,17.065375627220767,0.28305932277648654,0.37795335817463643,455.9599230229552,525.1716119082678,16.258051765674708,17.872699488766827
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'tin(II) octoate']",5,700,0.2885772510301879,499.9663950047733,17.060341908533996,0.14543556912550604,0.43171893293486974,406.34387721161625,593.5889127979303,15.30431190299701,18.81637191407098,0.33124908354922683,490.0265349457444,17.042350475077573,0.2842373312195649,0.37826083587888876,455.7043868318843,524.3486830596046,16.24607146889961,17.838629481255534
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'tin(II) octoate']",5,800,0.28791404591926717,500.3672811716332,17.068149766204748,0.1440126035013802,0.4318154883371541,406.34072667144636,594.3938356718199,15.308680218829569,18.827619313579927,0.3315359097828118,489.80971674032133,17.03770262646612,0.2841811076084098,0.37889071195721374,455.28042078214344,524.3390126984992,16.23825788040547,17.837147372526772
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'tin(II) octoate']",5,900,0.28744173450189026,500.66935986556365,17.067796995040766,0.14305537037191085,0.43182809863186966,406.33646951027237,595.0022502208549,15.306176349650022,18.829417640431508,0.3316251858214766,489.7472871845215,17.03613876422653,0.28414687734471356,0.37910349429823964,455.1055621901462,524.3890121788968,16.233304303662837,17.83897322479022
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'tin(II) octoate']",5,1000,0.2844193916321489,502.6389461872318,17.10285185715143,0.13771036039171217,0.4311284228725857,407.1570024110726,598.120889963391,15.303322276010432,18.902381438292426,0.3317475752151046,489.6538281778139,17.028453834120977,0.28419274285460366,0.37930240757560557,454.9783426606005,524.3293136950274,16.22118499214804,17.835722676093916
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'Sratio(%)']",5,1,0.34394017821868894,464.3351433211259,16.48044684911353,0.2227643268217593,0.4651160296156186,373.80985077181555,554.8604358704362,15.091621855963009,17.86927184226405,0.3377764277491025,485.5528169323478,17.18913640100947,0.2865518078435362,0.3890010476546688,446.27569037779745,524.8299434868982,16.366900832188904,18.011371969830037
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'Sratio(%)']",5,10,0.3682473430567392,445.87251145029296,15.642789088188593,0.2582985638828237,0.47819612223065466,370.114326955171,521.6306959454149,14.347288963311957,16.93828921306523,0.39716594469824446,441.47994559428327,16.057278944975476,0.351400250210561,0.44293163918592793,410.3058143066145,472.65407688195205,15.446673425470598,16.667884464480355
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'Sratio(%)']",5,50,0.34963249461843693,460.9034994419475,15.80100663203057,0.24577972067192116,0.4534852685649527,383.6617873824419,538.1452115014531,14.418368736954061,17.183644527107077,0.4119363400300074,430.575211249967,15.64187852921805,0.3620599547185075,0.4618127253415073,396.51827260412625,464.6321498958078,14.985485340863333,16.298271717572767
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'Sratio(%)']",5,100,0.32976352957591215,474.2022913261453,15.919418891651597,0.2127837384989379,0.4467433206528864,389.9237497186737,558.4808329336169,14.519659585736267,17.319178197566927,0.40954759894624504,432.6390526124801,15.734222174081001,0.36487055173479827,0.4542246461576918,400.27428089757814,465.00382432738206,15.010431701191678,16.458012646970325
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'Sratio(%)']",5,200,0.35978336279875817,453.2905583132382,15.779811723760925,0.26122745498342925,0.4583392706140871,379.905203582828,526.6759130436484,14.455105917622964,17.104517529898885,0.3962209318653402,442.35350760787725,15.96988648117971,0.3516366221362769,0.4408052415944035,410.5381416953524,474.1688735204021,15.304419731362042,16.635353230997378
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'Sratio(%)']",5,300,0.35641016668069947,455.7891632751989,15.787306916780096,0.2583458549134714,0.45447447844792754,382.56646992469985,529.011856625698,14.467026857805205,17.107586975754987,0.3978804596331186,441.1745750970457,15.946496085339842,0.3507845243699207,0.44497639489631646,407.2034320934427,475.1457181006487,15.25829676686267,16.634695403817013
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'Sratio(%)']",5,400,0.35284777902321096,458.49205599649906,15.796478338250575,0.25315310698807086,0.45254245105835106,383.39852770743664,533.5855842855615,14.455739085769764,17.137217590731385,0.3992360559349144,440.2117935732622,15.894097448853236,0.35160148857326967,0.44687062329655913,405.6139320965243,474.80965505000006,15.164295003083883,16.62389989462259
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'Sratio(%)']",5,500,0.3486575671727361,461.62196688324093,15.831796486098057,0.2449663478500829,0.45234878649538934,383.1536255358779,540.0903082306039,14.477430271165838,17.186162701030277,0.3980069918454413,441.1397209960372,15.905148094493835,0.349334718159783,0.4466792655310996,405.59381816742916,476.6856238246453,15.148311040243128,16.66198514874454
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'Sratio(%)']",5,600,0.3470769654082283,462.851451607192,15.823528174642993,0.23828977576138405,0.45586415505507255,380.3891764284424,545.3137267859416,14.452071170149209,17.194985179136776,0.39850901632015223,440.7838883375249,15.895206881198039,0.34972120651129934,0.4472968261290051,405.0793717015252,476.4884049735246,15.124385353356635,16.666028409039445
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'Sratio(%)']",5,700,0.3456196615977297,463.96297128051276,15.835933203741693,0.23371311727223915,0.4575262059232203,378.99124417950617,548.9346983815194,14.453578762988656,17.21828764449473,0.39856607858744425,440.75426385407826,15.894304433159657,0.3493288714316854,0.4478032857432031,404.6161940411198,476.8923336670367,15.10722494576828,16.681383920551035
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'Sratio(%)']",5,800,0.3538577477762091,459.26499464968873,15.802064630793007,0.24245289710200824,0.46526259845040996,370.9665556973485,547.5634336020289,14.400437342815323,17.20369191877069,0.3983292231257153,440.96824532463904,15.880635586687863,0.34942263974169535,0.4472358065097352,404.75888529245117,477.1776053568269,15.094696887905368,16.666574285470357
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'Sratio(%)']",5,900,0.3526887589197712,460.18661107778064,15.814817205556801,0.24063381226378577,0.4647437055757566,371.2321215427935,549.1411006127678,14.410297259390743,17.21933715172286,0.3981603267470171,441.0963543030645,15.886164261411484,0.34964513993620816,0.4466755135578261,405.1416770013121,477.05103160481696,15.101915664019648,16.670412858803317
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type', 'Sratio(%)']",5,1000,0.35216864487677896,460.61958843205775,15.828657761367555,0.23996611368986276,0.46437117606369516,371.45023245605887,549.7889444080566,14.41965686777382,17.23765865496129,0.3980544189806715,441.16711535857047,15.888133674852494,0.34984700729800733,0.4462618306633357,405.47029056544727,476.86394015169367,15.109542022592892,16.666725327112097
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'tin(II) octoate', 'Sratio(%)']",5,1,0.3324130162595585,470.88244601491516,16.20578234491566,0.21907202276432874,0.44575400975478824,392.3558601305857,549.4090318992446,15.074242220927871,17.33732246890345,0.369869409535395,461.8518003881894,16.53013899920923,0.3193466599343081,0.42039215913648187,424.0961977697476,499.6074030066312,15.754517624101327,17.30576037431713
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'tin(II) octoate', 'Sratio(%)']",5,10,0.35202524413049885,456.3742060411984,15.751535583704982,0.2399240134688914,0.46412647479210634,379.8348517113377,532.9135603710591,14.48947043339531,17.013600734014652,0.3916227040499655,445.5034949508972,16.091646875003914,0.3504376293313816,0.4328077787685494,418.0476039211194,472.95938598067505,15.55255194814725,16.630741801860577
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'tin(II) octoate', 'Sratio(%)']",5,50,0.3722938398262585,443.75924416488795,15.549293531179828,0.26545471006091204,0.479132969591605,366.66747570171634,520.8510126280596,14.280624218508889,16.81796284385077,0.39612724343017064,442.20394157820584,15.970632202783491,0.35094464479450405,0.44130984206583723,411.41421223128924,472.99367092512244,15.36390761391112,16.577356791655863
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'tin(II) octoate', 'Sratio(%)']",5,100,0.3658767521539918,447.9384068076856,15.544118315913417,0.25515120349216125,0.47660230081582233,369.44308071789203,526.4337328974792,14.23116638513029,16.857070246696544,0.3986065752325088,440.57631349034466,15.983544536566416,0.3591699689222202,0.4380431815427974,412.8185863706253,468.334040610064,15.47195195511736,16.495137118015474
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'tin(II) octoate', 'Sratio(%)']",5,200,0.36796233824528957,446.8200879403663,15.579283539510584,0.2635502422974771,0.47237443419310204,371.15202451189896,522.4881513688337,14.34627240524893,16.81229467377224,0.39495930756894165,443.1229388645068,16.00071078117781,0.35251527623239104,0.43740333890549227,414.19578830177875,472.05008942723487,15.428876475040198,16.57254508731542
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'tin(II) octoate', 'Sratio(%)']",5,300,0.36940432715661065,446.1354682888873,15.563470477503841,0.2638466758896768,0.4749619784235445,368.3920209601604,523.8789156176142,14.285256257713316,16.84168469729437,0.3919614829801067,445.3654737124581,16.049996005425374,0.3512049548703096,0.43271801108990376,417.37887185041325,473.3520755745029,15.503656408230377,16.59633560262037
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'tin(II) octoate', 'Sratio(%)']",5,400,0.372172943098745,444.51622448979407,15.624008879980702,0.26400213785993454,0.48034374833755544,364.2887632033551,524.7436857762331,14.410998403626659,16.837019356334743,0.39370721263117947,444.07718947736896,16.021448764719405,0.3514712443260699,0.43594318093628903,414.9424180291887,473.21196092554925,15.45960824972016,16.58328927971865
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'tin(II) octoate', 'Sratio(%)']",5,500,0.3707891860446302,445.5474764830262,15.631425445361112,0.26131837311514217,0.4802599989741182,364.3642436888199,526.7307092772324,14.422307604564345,16.840543286157878,0.391972632773686,445.36300654730576,16.04246337141301,0.3501177504944561,0.4338275150529159,416.4221105238258,474.30390257078574,15.487226617785526,16.597700125040493
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'tin(II) octoate', 'Sratio(%)']",5,600,0.3702833868577004,445.9031982246461,15.628894802290294,0.25984975925771325,0.48071701445768755,364.06678594029086,527.7396105090013,14.419004606818719,16.838784997761866,0.3918003458542104,445.5130315870888,16.03884721185483,0.34975070634204825,0.4338499853663726,416.21766847830577,474.8083946958718,15.47132762155849,16.606366802151168
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'tin(II) octoate', 'Sratio(%)']",5,700,0.37119368019760196,445.39383545893486,15.603004099232843,0.2601873011868008,0.48220005920840314,362.64039189232017,528.1472790255496,14.3807050834116,16.825303115054087,0.3911787841161409,445.99115084631256,16.04735353096803,0.34911415606299345,0.4332434121692883,416.4877972569205,475.49450443570464,15.483304361435742,16.61140270050032
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'tin(II) octoate', 'Sratio(%)']",5,800,0.3711020862919408,445.5235192581484,15.617442497591455,0.2603770421780166,0.481827130405865,362.7633987852626,528.2836397310341,14.39312066037166,16.84176433481125,0.3903790444212637,446.5803092103418,16.065418717741817,0.3480452820693965,0.4327128067731309,416.86043992501857,476.300178495665,15.491691601698278,16.639145833785356
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'tin(II) octoate', 'Sratio(%)']",5,900,0.3713150633934257,445.435697319244,15.603864108747185,0.26038396147522747,0.4822461653116239,362.3795046476939,528.4918899907941,14.371939193115434,16.835789024378936,0.3901260328867243,446.77246753368746,16.070597993824613,0.34751630865723254,0.4327357571162161,416.7895388193003,476.75539624807465,15.49068388671087,16.650512100938357
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'tin(II) octoate', 'Sratio(%)']",5,1000,0.3719098679760922,445.25096275992684,15.589470905010444,0.2620742891040429,0.4817454468481415,362.1569486455531,528.3449768743006,14.350399022762444,16.828542787258446,0.38862156788393465,447.8918288027097,16.07648145129604,0.3451532367954732,0.4320898989723961,417.1257815818493,478.6578760235701,15.490170606921692,16.662792295670386
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)']",6,1,0.21934477919902626,551.8489543489065,18.0500559808773,0.10552925180978175,0.3331603065882708,471.53933622532907,632.158572472484,16.655057221744254,19.445054740010345,0.3027527929543776,511.307855959051,17.712756232544965,0.24681486809067893,0.3586907178180763,467.95842826164096,554.657283656461,16.63665101878812,18.788861446301812
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)', 'Isocyanate (mmol NCO)']",6,10,0.22907568734797615,551.1245881761771,17.59859795808262,0.10756552104113826,0.35058585365481404,441.8122386222705,660.4369377300837,15.949087505478891,19.24810841068635,0.33579315579131164,486.92882674475476,16.984223690694588,0.2852113159229251,0.3863749956596982,448.3797700431125,525.4778834463971,15.961369668052642,18.007077713336532
